,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
878977,-122.417019321,37.7891095539,0,0,1,0,0
879467,-122.423598601,37.788279963,0,0,1,0,0
879626,-122.418467748,37.787965257,0,0,1,0,0
879729,-122.416236885,37.7644311472,1,1,0,1,2
879875,-122.418486297,37.7634954373,1,1,0,1,2
879948,-122.417346825,37.7514859649,1,1,0,1,2
880185,-122.416230393,37.7636337703,1,1,0,1,2
880410,-122.416220196,37.762815158,1,1,0,1,2
880425,-122.418368839,37.7874861572,0,0,1,0,0
880438,-122.416261837,37.7853750846,0,0,1,0,0
880466,-122.416075285,37.7844496613,0,0,1,0,0
880495,-122.417970955,37.7594884557,1,1,0,1,2
880615,-122.416230393,37.7636337703,1,1,0,1,2
880687,-122.416230393,37.7636337703,1,1,0,1,2
880797,-122.414033253,37.7621586646,1,1,0,1,2
880846,-122.421395819,37.7856843389,0,0,1,0,0
880888,-122.41638971,37.7652491154,1,1,0,1,2
881090,-122.418486297,37.7634954373,1,1,0,1,2
881164,-122.418467748,37.787965257,0,0,1,0,0
881210,-122.403404791,37.7754207067,0,0,1,3,3
881271,-122.417964484,37.7586968166,1,1,0,1,2
881397,-122.409770377,37.7591952167,1,1,0,1,2
881427,-122.416075285,37.7844496613,0,0,1,0,0
881445,-122.416331137,37.7588520014,1,1,0,1,2
881490,-122.41638971,37.7652491154,1,1,0,1,2
881496,-122.416075285,37.7844496613,0,0,1,0,0
881606,-122.415783593,37.759620426,1,1,0,1,2
881719,-122.416075285,37.7844496613,0,0,1,0,0
881877,-122.418274172,37.7870372043,0,0,1,0,0
882104,-122.419104425,37.7868764842,0,0,1,0,0
882164,-122.416261837,37.7853750846,0,0,1,0,0
882239,-122.416075285,37.7844496613,0,0,1,0,0
882328,-122.420691681,37.7905770711,0,0,1,0,0
882421,-122.414845139,37.7605000726,1,1,0,1,2
882543,-122.418274172,37.7870372044,0,0,1,0,0
882577,-122.416230393,37.7636337703,1,1,0,1,2
882755,-122.420120319,37.7877570602,0,0,1,0,0
882960,-122.416261837,37.7853750846,0,0,1,0,0
883088,-122.413756898,37.7605644452,1,1,0,1,2
883194,-122.416230393,37.7636337703,1,1,0,1,2
883197,-122.418658295,37.7889098399,0,0,1,0,0
883263,-122.418274172,37.7870372044,0,0,1,0,0
883408,-122.416708154,37.7684715664,1,1,0,1,2
883608,-122.415000537,37.7620990021,1,1,0,1,2
883752,-122.421395819,37.7856843389,0,0,1,0,0
884063,-122.418182398,37.786566229,0,0,1,0,0
884173,-122.415308389,37.7653161356,1,1,0,1,2
884317,-122.423340547,37.7962454397,0,0,1,0,0
884566,-122.393856471,37.7646445465,1,1,0,1,2
884583,-122.417019321,37.7891095539,0,0,1,0,0
884711,-122.403404791,37.7754207067,0,0,1,3,3
884731,-122.419039119,37.7907880214,0,0,1,0,0
884737,-122.417180449,37.7619674218,1,1,0,1,2
884861,-122.417710345,37.7842362878,0,0,1,0,0
885125,-122.419039119,37.7907880214,0,0,1,0,0
885160,-122.41638971,37.7652491154,1,1,0,1,2
885174,-122.430332787,37.8006878988,0,0,1,0,0
885187,-122.418274172,37.7870372043,0,0,1,0,0
885279,-122.417180449,37.7619674218,1,1,0,1,2
885383,-122.417964484,37.7586968166,1,1,0,1,2
885547,-122.420691681,37.7905770711,0,0,1,0,0
885549,-122.418274172,37.7870372044,0,0,1,0,0
885637,-122.416261837,37.7853750846,0,0,1,0,0
885761,-122.418272166,37.7619029613,1,1,0,1,2
886064,-122.420307356,37.7886989512,0,0,1,0,0
886112,-122.41638971,37.7652491154,1,1,0,1,2
886224,-122.421949488,37.7884881521,0,0,1,0,0
886331,-122.423340547,37.7962454397,0,0,1,0,0
886454,-122.416075285,37.7844496613,0,0,1,0,0
886457,-122.414845139,37.7605000726,1,1,0,1,2
886682,-122.416075285,37.7844496613,0,0,1,0,0
886887,-122.420874632,37.7914943052,0,0,1,0,0
887051,-122.414845139,37.7605000726,1,1,0,1,2
887254,-122.416710634,37.7563479681,1,1,0,1,2
887269,-122.408648589,37.7849124714,0,0,1,3,3
887369,-122.416230393,37.7636337703,1,1,0,1,2
887496,-122.41664237,37.7872450378,0,0,1,0,0
887525,-122.418844748,37.7898297669,0,0,1,0,0
887601,-122.41592985,37.7604330004,1,1,0,1,2
887777,-122.419930112,37.7868262082,0,0,1,0,0
887874,-122.414845139,37.7605000726,1,1,0,1,2
887897,-122.419039119,37.7907880214,0,0,1,0,0
887923,-122.418274172,37.7870372044,0,0,1,0,0
888049,-122.417964484,37.7586968166,1,1,0,1,2
888069,-122.417903978,37.7851670875,0,0,1,0,0
888079,-122.415000537,37.7620990021,1,1,0,1,2
888165,-122.416075285,37.7844496613,0,0,1,0,0
888283,-122.416075285,37.7844496613,0,0,1,0,0
888403,-122.418368839,37.7874861572,0,0,1,0,0
888467,-122.41638971,37.7652491154,1,1,0,1,2
888503,-122.418467748,37.787965257,0,0,1,0,0
888749,-122.416075285,37.7844496613,0,0,1,0,0
888752,-122.420691681,37.7905770711,0,0,1,0,0
889046,-122.416078424,37.7620347867,1,1,0,1,2
889080,-122.400631955,37.7539653995,1,1,0,1,2
889195,-122.413591696,37.7638222259,1,1,0,1,2
889398,-122.416230393,37.7636337703,1,1,0,1,2
889515,-122.41592985,37.7604330004,1,1,0,1,2
889599,-122.418368839,37.7874861572,0,0,1,0,0
889635,-122.422874083,37.7930494294,0,0,1,0,0
889667,-122.422586142,37.7720472598,1,1,0,1,2
890085,-122.42217583,37.7983109408,0,0,1,0,0
890238,-122.416075285,37.7844496613,0,0,1,0,0
890240,-122.415155941,37.7636979309,1,1,0,1,2
890253,-122.41592985,37.7604330004,1,1,0,1,2
890315,-122.41638971,37.7652491154,1,1,0,1,2
890372,-122.414845139,37.7605000726,1,1,0,1,2
890443,-122.416082198,37.7628232674,1,1,0,1,2
890484,-122.416230393,37.7636337703,1,1,0,1,2
890588,-122.403404791,37.7754207067,0,0,1,3,3
890752,-122.421720673,37.7914446364,0,0,1,0,0
891150,-122.420691681,37.7905770711,0,0,1,0,0
891170,-122.417710345,37.7842362878,0,0,1,0,0
891234,-122.416230393,37.7636337703,1,1,0,1,2
891276,-122.418368839,37.7874861572,0,0,1,0,0
891322,-122.415000537,37.7620990021,1,1,0,1,2
891380,-122.417169895,37.7611477648,1,1,0,1,2
891525,-122.418108926,37.7594801326,1,1,0,1,2
891544,-122.417180449,37.7619674218,1,1,0,1,2
891552,-122.41664237,37.7872450378,0,0,1,0,0
891755,-122.435230145,37.7915395648,0,0,1,0,0
891822,-122.416261837,37.7853750846,0,0,1,0,0
891831,-122.418274172,37.7870372044,0,0,1,0,0
891883,-122.413591696,37.7638222259,1,1,0,1,2
891903,-122.416075285,37.7844496613,0,0,1,0,0
892113,-122.419039119,37.7907880214,0,0,1,0,0
892218,-122.416230393,37.7636337703,1,1,0,1,2
892346,-122.418467748,37.787965257,0,0,1,0,0
892355,-122.41638971,37.7652491154,1,1,0,1,2
892394,-122.41592985,37.7604330004,1,1,0,1,2
892399,-122.420691681,37.7905770711,0,0,1,0,0
892588,-122.415000537,37.7620990021,1,1,0,1,2
892636,-122.415000537,37.7620990021,1,1,0,1,2
892850,-122.416261837,37.7853750846,0,0,1,0,0
893284,-122.41592985,37.7604330004,1,1,0,1,2
893331,-122.419225511,37.7917052018,0,0,1,0,0
893341,-122.416075285,37.7844496613,0,0,1,0,0
893444,-122.416075285,37.7844496613,0,0,1,0,0
893706,-122.416230393,37.7636337703,1,1,0,1,2
893789,-122.421949488,37.7884881521,0,0,1,0,0
893790,-122.417180449,37.7619674218,1,1,0,1,2
893891,-122.415000537,37.7620990021,1,1,0,1,2
893986,-122.417903978,37.7851670875,0,0,1,0,0
894195,-122.481377789,37.7792533427,0,2,3,2,4
894250,-122.420120319,37.7877570602,0,0,1,0,0
894302,-122.419039119,37.7907880214,0,0,1,0,0
894388,-122.417028392,37.7603656932,1,1,0,1,2
894478,-122.41638971,37.7652491154,1,1,0,1,2
895084,-122.420691681,37.7905770711,0,0,1,0,0
895161,-122.420120319,37.7877570602,0,0,1,0,0
895193,-122.41592985,37.7604330004,1,1,0,1,2
895221,-122.416078424,37.7620347867,1,1,0,1,2
895354,-122.41592985,37.7604330004,1,1,0,1,2
895370,-122.418368839,37.7874861572,0,0,1,0,0
895396,-122.416075285,37.7844496613,0,0,1,0,0
895482,-122.418274172,37.7870372043,0,0,1,0,0
895684,-122.420691681,37.7905770711,0,0,1,0,0
895692,-122.421441956,37.7868516471,0,0,1,0,0
895742,-122.418844748,37.789829767,0,0,1,0,0
895779,-122.41592985,37.7604330004,1,1,0,1,2
895800,-122.418274172,37.7870372044,0,0,1,0,0
895995,-122.416075285,37.7844496613,0,0,1,0,0
896061,-122.418467748,37.787965257,0,0,1,0,0
896110,-122.420850403,37.7910371428,0,0,1,0,0
896165,-122.416075285,37.7844496613,0,0,1,0,0
896180,-122.416261837,37.7853750846,0,0,1,0,0
896236,-122.416075285,37.7844496613,0,0,1,0,0
896239,-122.41592985,37.7604330004,1,1,0,1,2
896415,-122.415770264,37.7580118295,1,1,0,1,2
896460,-122.418262236,37.7610817999,1,1,0,1,2
896561,-122.41592985,37.7604330004,1,1,0,1,2
896753,-122.419039119,37.7907880214,0,0,1,0,0
896781,-122.416230393,37.7636337703,1,1,0,1,2
896789,-122.416078424,37.7620347867,1,1,0,1,2
896937,-122.420874632,37.7914943052,0,0,1,0,0
896995,-122.417332583,37.7635718956,1,1,0,1,2
897020,-122.418486297,37.7634954373,1,1,0,1,2
897061,-122.418467748,37.787965257,0,0,1,0,0
897543,-122.417332583,37.7635718956,1,1,0,1,2
897585,-122.419739838,37.7858926099,0,0,1,0,0
897688,-122.416070933,37.7612142237,1,1,0,1,2
897766,-122.416230393,37.7636337703,1,1,0,1,2
897786,-122.416230393,37.7636337703,1,1,0,1,2
897899,-122.41638971,37.7652491154,1,1,0,1,2
897981,-122.416230393,37.7636337703,1,1,0,1,2
897989,-122.418658295,37.7889098399,0,0,1,0,0
897995,-122.413881627,37.762985764,1,1,0,1,2
898024,-122.416230393,37.7636337703,1,1,0,1,2
898068,-122.417970955,37.7594884557,1,1,0,1,2
898096,-122.418274172,37.7870372044,0,0,1,0,0
898479,-122.426449162,37.7851513852,0,0,1,0,0
898589,-122.416230393,37.7636337703,1,1,0,1,2
898687,-122.40928609,37.7624352839,1,1,0,1,2
898952,-122.416230393,37.7636337703,1,1,0,1,2
899018,-122.417964484,37.7586968166,1,1,0,1,2
899122,-122.416075285,37.7844496613,0,0,1,0,0
899141,-122.418467748,37.787965257,0,0,1,0,0
899189,-122.417903978,37.7851670875,0,0,1,0,0
899196,-122.417028392,37.7603656932,1,1,0,1,2
899203,-122.416075285,37.7844496613,0,0,1,0,0
899232,-122.410059856,37.788082534,0,0,1,3,3
899250,-122.41592985,37.7604330004,1,1,0,1,2
899595,-122.417812559,37.7571005796,1,1,0,1,2
899608,-122.418844748,37.789829767,0,0,1,0,0
899611,-122.418467748,37.787965257,0,0,1,0,0
899925,-122.421949488,37.7884881521,0,0,1,0,0
899936,-122.418467748,37.787965257,0,0,1,0,0
900029,-122.420691681,37.7905770711,0,0,1,0,0
900060,-122.419739838,37.7858926099,0,0,1,0,0
900117,-122.415781282,37.7588312135,1,1,0,1,2
900227,-122.41638971,37.7652491154,1,1,0,1,2
900322,-122.416916142,37.7843944492,0,0,1,0,0
900399,-122.403404791,37.7754207067,0,0,1,3,3
900682,-122.41592985,37.7604330004,1,1,0,1,2
900792,-122.416230393,37.7636337703,1,1,0,1,2
900939,-122.41592985,37.7604330004,1,1,0,1,2
901024,-122.420691681,37.7905770711,0,0,1,0,0
901139,-122.416075285,37.7844496613,0,0,1,0,0
901210,-122.461749405,37.7830075843,0,0,3,2,4
901218,-122.418467748,37.787965257,0,0,1,0,0
901266,-122.415155941,37.7636979309,1,1,0,1,2
901301,-122.415000537,37.7620990021,1,1,0,1,2
901498,-122.416070933,37.7612142237,1,1,0,1,2
901859,-122.414845139,37.7605000726,1,1,0,1,2
902143,-122.417180449,37.7619674218,1,1,0,1,2
902150,-122.416075285,37.7844496613,0,0,1,0,0
902182,-122.423340547,37.7962454397,0,0,1,0,0
902251,-122.420874632,37.7914943052,0,0,1,0,0
902288,-122.418486297,37.7634954373,1,1,0,1,2
902458,-122.416075285,37.7844496613,0,0,1,0,0
902701,-122.418467748,37.787965257,0,0,1,0,0
902975,-122.420691681,37.7905770711,0,0,1,0,0
903116,-122.416230393,37.7636337703,1,1,0,1,2
903127,-122.415932937,37.761222333,1,1,0,1,2
903145,-122.418467748,37.787965257,0,0,1,0,0
903341,-122.418090767,37.7861007452,0,0,1,0,0
903452,-122.418368839,37.7874861572,0,0,1,0,0
903456,-122.484498492,37.7604146422,1,2,3,2,4
903458,-122.417641343,37.787173525,0,0,1,0,0
903477,-122.418486297,37.7634954373,1,1,0,1,2
903503,-122.41664237,37.7872450378,0,0,1,0,0
903517,-122.416075285,37.7844496613,0,0,1,0,0
903751,-122.418272166,37.7619029613,1,1,0,1,2
903861,-122.418108926,37.7594801326,1,1,0,1,2
903876,-122.417955822,37.7578801214,1,1,0,1,2
903909,-122.416872884,37.7587640201,1,1,0,1,2
903913,-122.416075285,37.7844496613,0,0,1,0,0
903937,-122.41664237,37.7872450378,0,0,1,0,0
903941,-122.418415888,37.7626869632,1,1,0,1,2
904041,-122.419039119,37.7907880214,0,0,1,0,0
904059,-122.416230393,37.7636337703,1,1,0,1,2
904127,-122.415781282,37.7588312135,1,1,0,1,2
904240,-122.418486297,37.7634954373,1,1,0,1,2
904250,-122.419295456,37.787805224,0,0,1,0,0
904290,-122.41592985,37.7604330004,1,1,0,1,2
904620,-122.416075285,37.7844496613,0,0,1,0,0
904732,-122.441854041,37.7992097168,0,0,1,0,0
904756,-122.420021471,37.7872807076,0,0,1,0,0
904836,-122.416220196,37.762815158,1,1,0,1,2
904839,-122.419039119,37.7907880214,0,0,1,0,0
904900,-122.41592985,37.7604330004,1,1,0,1,2
904990,-122.413591696,37.7638222259,1,1,0,1,2
905012,-122.416230393,37.7636337703,1,1,0,1,2
905166,-122.416075285,37.7844496613,0,0,1,0,0
905187,-122.406558795,37.7651783928,1,1,0,1,2
905235,-122.420691681,37.7905770711,0,0,1,0,0
905426,-122.41638971,37.7652491154,1,1,0,1,2
905491,-122.420874632,37.7914943052,0,0,1,0,0
905520,-122.414845139,37.7605000726,1,1,0,1,2
905526,-122.400631955,37.7539653995,1,1,0,1,2
905575,-122.415000537,37.7620990021,1,1,0,1,2
905669,-122.418274172,37.7870372044,0,0,1,0,0
905804,-122.418486297,37.7634954373,1,1,0,1,2
905821,-122.422695629,37.7921733285,0,0,1,0,0
905888,-122.410488829,37.7656058639,1,1,0,1,2
906022,-122.418274172,37.7870372044,0,0,1,0,0
906035,-122.416078424,37.7620347867,1,1,0,1,2
906134,-122.418274172,37.7870372044,0,0,1,0,0
906207,-122.391269033,37.7398531386,1,1,0,1,5
906239,-122.475579368,37.7439730932,1,2,3,2,4
906337,-122.41118235,37.7591632978,1,1,0,1,2
906343,-122.41592985,37.7604330004,1,1,0,1,2
906564,-122.41592985,37.7604330004,1,1,0,1,2
906646,-122.417488324,37.765181804,1,1,0,1,2
906758,-122.421821806,37.7887291945,0,0,1,0,0
906924,-122.416230393,37.7636337703,1,1,0,1,2
906972,-122.413591696,37.7638222259,1,1,0,1,2
907170,-122.478618706,37.7531929151,1,2,3,2,4
907586,-122.41592985,37.7604330004,1,1,0,1,2
907700,-122.415781282,37.7588312135,1,1,0,1,2
907734,-122.415781282,37.7588312135,1,1,0,1,2
907813,-122.417312387,37.7819132276,0,0,1,0,0
907853,-122.416230393,37.7636337703,1,1,0,1,2
907891,-122.417970955,37.7594884557,1,1,0,1,2
907958,-122.416230393,37.7636337703,1,1,0,1,2
908107,-122.416075285,37.7844496613,0,0,1,0,0
908113,-122.420874632,37.7914943052,0,0,1,0,0
908245,-122.416230393,37.7636337703,1,1,0,1,2
908553,-122.416230393,37.7636337703,1,1,0,1,2
908636,-122.418844748,37.7898297669,0,0,1,0,0
908716,-122.418120086,37.760301234,1,1,0,1,2
908787,-122.423227152,37.794817352,0,0,1,0,0
908994,-122.413591696,37.7638222259,1,1,0,1,2
909032,-122.416075285,37.7844496613,0,0,1,0,0
909158,-122.414845139,37.7605000726,1,1,0,1,2
909283,-122.418120086,37.760301234,1,1,0,1,2
909303,-122.413591696,37.7638222259,1,1,0,1,2
909309,-122.419039119,37.7907880214,0,0,1,0,0
909481,-122.417903978,37.7851670876,0,0,1,0,0
909743,-122.416230393,37.7636337703,1,1,0,1,2
909938,-122.415770264,37.7580118295,1,1,0,1,2
909948,-122.417511997,37.7546910849,1,1,0,1,2
909994,-122.415000537,37.7620990021,1,1,0,1,2
910144,-122.408293238,37.7637660004,1,1,0,1,2
910221,-122.416230393,37.7636337703,1,1,0,1,2
910510,-122.418844748,37.789829767,0,0,1,0,0
910607,-122.420874632,37.7914943052,0,0,1,0,0
910610,-122.415308389,37.7653161356,1,1,0,1,2
910692,-122.416075285,37.7844496613,0,0,1,0,0
910878,-122.419930112,37.7868262082,0,0,1,0,0
910898,-122.402569304,37.7938844191,0,0,1,3,3
910902,-122.415000537,37.7620990021,1,1,0,1,2
910956,-122.422139511,37.7894107633,0,0,1,0,0
911084,-122.41664237,37.7872450378,0,0,1,0,0
911122,-122.417903978,37.7851670876,0,0,1,0,0
911158,-122.418368839,37.7874861572,0,0,1,0,0
911271,-122.418120086,37.760301234,1,1,0,1,2
911426,-122.419225511,37.7917052018,0,0,1,0,0
911485,-122.416075285,37.7844496613,0,0,1,0,0
911885,-122.41664237,37.7872450378,0,0,1,0,0
911922,-122.414845139,37.7605000726,1,1,0,1,2
911964,-122.418537075,37.8061515936,0,0,1,0,0
912034,-122.417710345,37.7842362878,0,0,1,0,0
912503,-122.420120319,37.7877570602,0,0,1,0,0
912510,-122.416078424,37.7620347867,1,1,0,1,2
912553,-122.418467748,37.787965257,0,0,1,0,0
912624,-122.415155941,37.7636979309,1,1,0,1,2
912636,-122.420874632,37.7914943052,0,0,1,0,0
913032,-122.420307356,37.7886989512,0,0,1,0,0
913078,-122.41638971,37.7652491154,1,1,0,1,2
913276,-122.418368839,37.7874861572,0,0,1,0,0
913421,-122.41866733,37.760322979,1,1,0,1,2
913521,-122.412436902,37.7834857456,0,0,1,0,0
913728,-122.416075285,37.7844496613,0,0,1,0,0
913809,-122.416236885,37.7644311472,1,1,0,1,2
913893,-122.440148638,37.7992028074,0,0,1,0,0
913894,-122.419739838,37.7858926099,0,0,1,0,0
914205,-122.418467748,37.787965257,0,0,1,0,0
914231,-122.416230393,37.7636337703,1,1,0,1,2
914286,-122.41592985,37.7604330004,1,1,0,1,2
914412,-122.41592985,37.7604330004,1,1,0,1,2
914652,-122.418274172,37.7870372043,0,0,1,0,0
914658,-122.416607695,37.7791387543,0,0,1,0,0
914751,-122.417903978,37.7851670876,0,0,1,0,0
914813,-122.416075285,37.7844496613,0,0,1,0,0
914829,-122.416230393,37.7636337703,1,1,0,1,2
914888,-122.414845139,37.7605000726,1,1,0,1,2
914943,-122.41592985,37.7604330004,1,1,0,1,2
915018,-122.418274172,37.7870372044,0,0,1,0,0
915064,-122.415000537,37.7620990021,1,1,0,1,2
915146,-122.416261837,37.7853750846,0,0,1,0,0
915306,-122.421762502,37.7875490095,0,0,1,0,0
915377,-122.417903978,37.7851670876,0,0,1,0,0
915392,-122.418368839,37.7874861572,0,0,1,0,0
915492,-122.418368839,37.7874861572,0,0,1,0,0
915567,-122.416261837,37.7853750846,0,0,1,0,0
915734,-122.417019321,37.7891095539,0,0,1,0,0
915785,-122.41739283,37.7909741243,0,0,1,0,0
915947,-122.418274172,37.7870372043,0,0,1,0,0
916034,-122.415885066,37.7835160564,0,0,1,0,0
916282,-122.418467748,37.787965257,0,0,1,0,0
916526,-122.415781282,37.7588312135,1,1,0,1,2
916573,-122.419039119,37.7907880214,0,0,1,0,0
916588,-122.41592985,37.7604330004,1,1,0,1,2
916605,-122.422713877,37.7752448326,0,0,1,0,0
916744,-122.416075285,37.7844496613,0,0,1,0,0
916987,-122.422695629,37.7921733285,0,0,1,0,0
916992,-122.406981047,37.7946373197,0,0,1,3,3
917021,-122.403404791,37.7754207067,0,0,1,3,3
917167,-122.413591696,37.7638222259,1,1,0,1,2
917205,-122.417180449,37.7619674218,1,1,0,1,2
917215,-122.420691681,37.790577071,0,0,1,0,0
917365,-122.418486297,37.7634954373,1,1,0,1,2
917383,-122.416230393,37.7636337703,1,1,0,1,2
917423,-122.413107623,37.765448018,1,1,0,1,2
917477,-122.422695629,37.7921733285,0,0,1,0,0
917545,-122.417817853,37.7578884408,1,1,0,1,2
917589,-122.420211965,37.7882225424,0,0,1,0,0
917674,-122.420307356,37.7886989512,0,0,1,0,0
917772,-122.41592985,37.7604330004,1,1,0,1,2
917778,-122.407759885,37.7584967909,1,1,0,1,2
917797,-122.418274172,37.7870372043,0,0,1,0,0
917961,-122.420691681,37.7905770711,0,0,1,0,0
917977,-122.416075285,37.7844496613,0,0,1,0,0
918035,-122.418368839,37.7874861572,0,0,1,0,0
918058,-122.418274172,37.7870372044,0,0,1,0,0
918139,-122.416261837,37.7853750846,0,0,1,0,0
918228,-122.422695629,37.7921733285,0,0,1,0,0
918408,-122.417710345,37.7842362878,0,0,1,0,0
918536,-122.392491355,37.727247625,1,1,0,1,5
918814,-122.41592985,37.7604330004,1,1,0,1,2
918817,-122.416230393,37.7636337703,1,1,0,1,2
918923,-122.422516967,37.7912889898,0,0,1,0,0
918950,-122.418368839,37.7874861572,0,0,1,0,0
919007,-122.415308389,37.7653161356,1,1,0,1,2
919033,-122.418274172,37.7870372043,0,0,1,0,0
919120,-122.416075285,37.7844496613,0,0,1,0,0
919265,-122.416261837,37.7853750846,0,0,1,0,0
919481,-122.422330464,37.7903690689,0,0,1,0,0
919591,-122.41638971,37.7652491154,1,1,0,1,2
919637,-122.41325037,37.7525005886,1,1,0,1,2
919673,-122.4211325,37.7885381075,0,0,1,0,0
920050,-122.416261837,37.7853750846,0,0,1,0,0
920103,-122.416230393,37.7636337703,1,1,0,1,2
920145,-122.414833494,37.7596779372,1,1,0,1,2
920440,-122.416261837,37.7853750846,0,0,1,0,0
920537,-122.41592985,37.7604330004,1,1,0,1,2
920554,-122.409523741,37.7857602955,0,0,1,3,3
920685,-122.418274172,37.7870372044,0,0,1,0,0
920701,-122.416261837,37.7853750846,0,0,1,0,0
920916,-122.416235852,37.7849125738,0,0,1,0,0
920946,-122.414845139,37.7605000726,1,1,0,1,2
920962,-122.420874632,37.7914943052,0,0,1,0,0
920978,-122.418274172,37.7870372044,0,0,1,0,0
920995,-122.417903978,37.7851670876,0,0,1,0,0
921120,-122.418467748,37.787965257,0,0,1,0,0
921157,-122.418120086,37.760301234,1,1,0,1,2
921251,-122.420874632,37.7914943052,0,0,1,0,0
921557,-122.419039119,37.7907880214,0,0,1,0,0
921624,-122.415000537,37.7620990021,1,1,0,1,2
921671,-122.418467748,37.787965257,0,0,1,0,0
921792,-122.415781282,37.7588312135,1,1,0,1,2
921844,-122.416075285,37.7844496613,0,0,1,0,0
921878,-122.420497289,37.7896188193,0,0,1,0,0
921939,-122.403404791,37.7754207067,0,0,1,3,3
921970,-122.419039119,37.7907880214,0,0,1,0,0
921989,-122.416075285,37.7844496613,0,0,1,0,0
922062,-122.417273345,37.7861493948,0,0,1,0,0
922671,-122.415380074,37.7604112998,1,1,0,1,2
922800,-122.418274172,37.7870372043,0,0,1,0,0
922849,-122.41592985,37.7604330004,1,1,0,1,2
923060,-122.418090767,37.7861007452,0,0,1,0,0
923143,-122.41592985,37.7604330004,1,1,0,1,2
923571,-122.416230393,37.7636337703,1,1,0,1,2
923618,-122.422695629,37.7921733285,0,0,1,0,0
923627,-122.41638971,37.7652491154,1,1,0,1,2
923672,-122.416569016,37.7555687969,1,1,0,1,2
923835,-122.418467748,37.787965257,0,0,1,0,0
923932,-122.417028392,37.7603656932,1,1,0,1,2
924073,-122.416230393,37.7636337703,1,1,0,1,2
924111,-122.415000537,37.7620990021,1,1,0,1,2
924141,-122.41592985,37.7604330004,1,1,0,1,2
924146,-122.418486297,37.7634954373,1,1,0,1,2
924262,-122.41592985,37.7604330004,1,1,0,1,2
924268,-122.420691681,37.7905770711,0,0,1,0,0
924544,-122.421949488,37.7884881521,0,0,1,0,0
924634,-122.417955822,37.7578801214,1,1,0,1,2
924669,-122.41592985,37.7604330004,1,1,0,1,2
924770,-122.416075285,37.7844496613,0,0,1,0,0
924875,-122.420691681,37.7905770711,0,0,1,0,0
925047,-122.416075285,37.7844496613,0,0,1,0,0
925064,-122.41592985,37.7604330004,1,1,0,1,2
925076,-122.41592985,37.7604330004,1,1,0,1,2
925217,-122.41638971,37.7652491154,1,1,0,1,2
